num_ano_gravacao,num_mes_gravacao,munipio_armazem_venda,uf,qtd_produto_kg,valor_comercializado,numero_atendimentos,clientes_atendidos
2021,9,RIO BRANCO                                        ,AC,150400,201535.9999999999,291,181
2021,9,MACEIÓ                                            ,AL,91027,152015.09,67,35
2021,9,PALMEIRA DOS ÍNDIOS                               ,AL,12300,20541.0,20,13
2021,9,MANAUS                                            ,AM,2850,5035.0,7,7
2021,9,ITABERABA                                         ,BA,62460,105001.8,78,70
2021,9,RIBEIRA DO POMBAL                                 ,BA,9180,15390.6,11,10
2021,9,ICÓ                                               ,CE,93324,147926.0376,28,25
2021,9,IGUATU                                            ,CE,28714,45540.404,13,9
2021,9,JUAZEIRO DO NORTE                                 ,CE,29220,46111.56,17,14
2021,9,MARACANAÚ                                         ,CE,191880,302622.48,89,58
2021,9,RUSSAS                                            ,CE,273660,431774.5200000002,96,88
2021,9,SENADOR POMPEU                                    ,CE,141240,223386.4745000001,66,55
2021,9,SOBRAL                                            ,CE,54360,85741.68,36,18
2021,9,TAUÁ                                              ,CE,16860,26513.4,15,6
2021,9,BRASÍLIA                                          ,DF,66900,100932.93,83,61
2021,9,CACHOEIRO DE ITAPEMIRIM                           ,ES,72660,125701.8,72,51
2021,9,COLATINA                                          ,ES,183780,317939.4000000002,172,146
2021,9,GOIÂNIA                                           ,GO,14440,20840.8,20,13
2021,9,PONTALINA                                         ,GO,13700,20062.6,17,11
2021,9,SÃO LUÍS DE MONTES BELOS                          ,GO,29210,43651.7,53,27
2021,9,IMPERATRIZ                                        ,MA,15040,23154.0,18,16
2021,9,SÃO LUÍS                                          ,MA,31912,55986.62,57,42
2021,9,MONTES CLAROS                                     ,MG,2670,5393.802,3,3
2021,9,ANANINDEUA                                        ,PA,35600,51625.5,17,11
2021,9,CAMPINA GRANDE                                    ,PB,153287,254456.42,156,125
2021,9,JOÃO PESSOA                                       ,PB,38440,63810.4,39,20
2021,9,MONTEIRO                                          ,PB,76020,126193.2,85,48
2021,9,PATOS                                             ,PB,15960,26493.6,15,10
2021,9,PETROLINA                                         ,PE,56970,91048.976,28,18
2021,9,RECIFE                                            ,PE,84558,142186.9845999999,62,34
2021,9,CAMPO MAIOR                                       ,PI,51147,82470.74,29,25
2021,9,FLORIANO                                          ,PI,49517,80086.57,128,81
2021,9,PARNAÍBA                                          ,PI,172787,278799.9399999998,148,76
2021,9,PICOS                                             ,PI,81977,132463.77,114,83
2021,9,TERESINA                                          ,PI,234652,378949.6030000001,301,170
2021,9,CAICÓ                                             ,RN,109260,182464.2,67,51
2021,9,CURRAIS NOVOS                                     ,RN,200160,338414.4000000001,130,99
2021,9,MOSSORÓ                                           ,RN,11340,18997.2,13,9
2021,9,NATAL                                             ,RN,101612,170586.64,79,57
2021,9,UMARIZAL                                          ,RN,69060,116986.2,45,41
2021,9,CACOAL                                            ,RO,19560,30422.5,22,16
2021,9,PORTO VELHO                                       ,RO,21325,33172.066,82,56
2021,9,BOA VISTA                                         ,RR,78100,139705.0,165,113
2021,9,CRUZEIRO DO SUL                                   ,RS,84024,138433.02,59,59
2021,9,ERECHIM                                           ,RS,117650,176475.0,25,25
2021,9,MARAU                                             ,RS,158495,245322.3,36,36
2021,9,SANTA ROSA                                        ,RS,69000,110737.5,38,38
2021,9,CAMPOS NOVOS                                      ,SC,25000,41900.0,6,3
2021,9,ITABAIANA                                         ,SE,67920,104171.16,12,10
2021,9,BERNARDINO DE CAMPOS                              ,SP,1564,2422.98,6,3
2021,10,RIO BRANCO                                        ,AC,130020,174226.7999999999,231,173
2021,10,MACEIÓ                                            ,AL,42921,66941.7,56,24
2021,10,PALMEIRA DOS ÍNDIOS                               ,AL,7740,12925.8,4,4
2021,10,MANAUS                                            ,AM,150,258.0,1,1
2021,10,ITABERABA                                         ,BA,23100,39978.0,33,31
2021,10,RIBEIRA DO POMBAL                                 ,BA,300,522.0,1,1
2021,10,IGUATU                                            ,CE,3,4.8,1,1
2021,10,JUAZEIRO DO NORTE                                 ,CE,8040,12816.0,9,8
2021,10,MARACANAÚ                                         ,CE,135900,211617.6,69,47
2021,10,RUSSAS                                            ,CE,171960,270427.2,75,70
2021,10,SENADOR POMPEU                                    ,CE,53967,83707.2,28,25
2021,10,SOBRAL                                            ,CE,27840,43060.8,16,7
2021,10,TAUÁ                                              ,CE,9300,14223.42,13,3
2021,10,BRASÍLIA                                          ,DF,72150,104422.0749,89,66
2021,10,CACHOEIRO DE ITAPEMIRIM                           ,ES,68940,114790.32,60,47
2021,10,COLATINA                                          ,ES,146838,244772.4119999998,168,141
2021,10,GOIÂNIA                                           ,GO,22170,30012.7,31,20
2021,10,PONTALINA                                         ,GO,14560,20068.6,18,11
2021,10,SÃO LUÍS DE MONTES BELOS                          ,GO,32800,48657.0,48,28
2021,10,IMPERATRIZ                                        ,MA,22732,34015.76,32,22
2021,10,SÃO LUÍS                                          ,MA,42633,69978.3,70,48
2021,10,MONTES CLAROS                                     ,MG,300,570.72,1,1
2021,10,ANANINDEUA                                        ,PA,25655,37150.65,13,9
2021,10,CAMPINA GRANDE                                    ,PB,65812,109459.055,71,60
2021,10,JOÃO PESSOA                                       ,PB,45800,76155.2,66,24
2021,10,MONTEIRO                                          ,PB,14880,24730.5,37,27
2021,10,PATOS                                             ,PB,10380,17256.3,6,6
2021,10,PETROLINA                                         ,PE,12040,17971.4,7,6
2021,10,RECIFE                                            ,PE,62900,96344.48,46,28
2021,10,FLORIANO                                          ,PI,44818,69473.78,135,77
2021,10,PARNAÍBA                                          ,PI,140860,218310.8350000001,137,66
2021,10,PICOS                                             ,PI,55150,84688.7,80,51
2021,10,TERESINA                                          ,PI,242583,374990.6029999998,339,185
2021,10,AÇU                                               ,RN,59008,97048.88,65,55
2021,10,CAICÓ                                             ,RN,78000,127155.0,59,32
2021,10,CURRAIS NOVOS                                     ,RN,107580,176440.8018000001,69,46
2021,10,MOSSORÓ                                           ,RN,41880,68752.8,45,21
2021,10,NATAL                                             ,RN,90124,146989.84,78,50
2021,10,UMARIZAL                                          ,RN,59580,97948.8,57,44
2021,10,CACOAL                                            ,RO,8816,13158.52,12,11
2021,10,PORTO VELHO                                       ,RO,25272,38883.648,79,61
2021,10,BOA VISTA                                         ,RR,24450,43032.0,54,50
2021,10,CRUZEIRO DO SUL                                   ,RS,80675,129112.25,64,63
2021,10,ERECHIM                                           ,RS,149190,217928.1,24,24
2021,10,MARAU                                             ,RS,119890,179835.0,25,24
2021,10,SANTA ROSA                                        ,RS,76790,112912.0,37,37
2021,10,CAMPOS NOVOS                                      ,SC,10000,16600.0,1,1
2021,10,ITABAIANA                                         ,SE,11220,17334.9,3,3
2021,10,BERNARDINO DE CAMPOS                              ,SP,2886,4298.34,7,6
2021,11,RIO BRANCO                                        ,AC,101220,135634.8,182,134
2021,11,MACEIÓ                                            ,AL,35737,51210.94,51,22
2021,11,PALMEIRA DOS ÍNDIOS                               ,AL,180,255.6,1,1
2021,11,MANAUS                                            ,AM,1700,2772.0,6,6
2021,11,ITABERABA                                         ,BA,1620,2541.0,5,5
2021,11,ICÓ                                               ,CE,96,142.0769,2,1
2021,11,JUAZEIRO DO NORTE                                 ,CE,4800,7086.0,5,5
2021,11,MARACANAÚ                                         ,CE,175202,258293.97,68,40
2021,11,RUSSAS                                            ,CE,130980,193075.8,63,52
2021,11,SENADOR POMPEU                                    ,CE,104040,153297.0,47,40
2021,11,SOBRAL                                            ,CE,28680,42270.6,22,7
2021,11,TAUÁ                                              ,CE,70807,101682.251,23,14
2021,11,BRASÍLIA                                          ,DF,61250,83963.75,89,70
2021,11,CACHOEIRO DE ITAPEMIRIM                           ,ES,73080,117569.4,66,54
2021,11,COLATINA                                          ,ES,153781,247732.03,152,134
2021,11,GOIÂNIA                                           ,GO,12330,17487.0,24,16
2021,11,PONTALINA                                         ,GO,16660,22491.0,11,11
2021,11,SÃO LUÍS DE MONTES BELOS                          ,GO,18010,27261.0,32,19
2021,11,IMPERATRIZ                                        ,MA,17484,26470.776,28,18
