ano_entrega;mes_entrega;municipio;uf;regiao;sexo;ds_unidade_medida;qtd_entregue;valor_entregue
2025,0;1,0;NOVA MÓDICA-MG                ;MG;SUDESTE        ;FEMININO  ;kg        ;459,3;6394,952
2025,0;1,0;NOVA MÓDICA-MG                ;MG;SUDESTE        ;MASCULINO ;kg        ;540,7;5346,688
2025,0;1,0;OURO VERDE DE MINAS-MG        ;MG;SUDESTE        ;FEMININO  ;kg        ;11354,687;107405,5413
2025,0;1,0;PARAOPEBA-MG                  ;MG;SUDESTE        ;FEMININO  ;kg        ;1718,44;18644,70087
2025,0;1,0;PEÇANHA-MG                    ;MG;SUDESTE        ;FEMININO  ;kg        ;890,577;6433,37485
2025,0;1,0;PEÇANHA-MG                    ;MG;SUDESTE        ;MASCULINO ;kg        ;330,501;2164,63135
2025,0;1,0;PEDRAS DE MARIA DA CRUZ-MG    ;MG;SUDESTE        ;FEMININO  ;kg        ;6119,543;49391,23328
2025,0;1,0;PEDRAS DE MARIA DA CRUZ-MG    ;MG;SUDESTE        ;MASCULINO ;kg        ;2399,174;14643,79437
2025,0;1,0;POMPÉU-MG                     ;MG;SUDESTE        ;FEMININO  ;kg        ;3511,652;25611,83167
2025,0;1,0;POMPÉU-MG                     ;MG;SUDESTE        ;MASCULINO ;kg        ;1138,143;6208,89834
2025,0;1,0;PRESIDENTE KUBITSCHEK-MG      ;MG;SUDESTE        ;FEMININO  ;kg        ;2681,0;26352,12
2025,0;1,0;PRESIDENTE KUBITSCHEK-MG      ;MG;SUDESTE        ;MASCULINO ;kg        ;152,0;1786,07
2025,0;1,0;RIO ESPERA-MG                 ;MG;SUDESTE        ;FEMININO  ;kg        ;197,0;4322,26
2025,0;1,0;RIO ESPERA-MG                 ;MG;SUDESTE        ;MASCULINO ;kg        ;139,0;789,98
2025,0;1,0;SÃO DOMINGOS DAS DORES-MG     ;MG;SUDESTE        ;FEMININO  ;kg        ;440,0;3946,8
2025,0;1,0;SÃO JOSÉ DO JACURI-MG         ;MG;SUDESTE        ;FEMININO  ;kg        ;4956,0;45363,95
2025,0;1,0;SÃO PEDRO DO SUAÇUÍ-MG        ;MG;SUDESTE        ;FEMININO  ;kg        ;1286,8;11755,4095
2025,0;1,0;SÃO PEDRO DO SUAÇUÍ-MG        ;MG;SUDESTE        ;MASCULINO ;kg        ;642,397;6001,12058
2025,0;1,0;SÃO SEBASTIÃO DO ANTA-MG      ;MG;SUDESTE        ;FEMININO  ;kg        ;1248,0;11366,04
2025,0;1,0;SÃO SEBASTIÃO DO ANTA-MG      ;MG;SUDESTE        ;MASCULINO ;kg        ;193,0;1731,21
2025,0;1,0;UBAÍ-MG                       ;MG;SUDESTE        ;FEMININO  ;kg        ;1732,0;32168,19
2025,0;1,0;UBAÍ-MG                       ;MG;SUDESTE        ;MASCULINO ;kg        ;828,0;13491,22
2025,0;1,0;VARGEM GRANDE DO RIO PARDO-MG ;MG;SUDESTE        ;FEMININO  ;kg        ;52,43;245,8967
2025,0;1,0;VARGEM GRANDE DO RIO PARDO-MG ;MG;SUDESTE        ;MASCULINO ;kg        ;367,415;2300,08915
2025,0;1,0;BOM JARDIM-RJ                 ;RJ;SUDESTE        ;FEMININO  ;kg        ;2180,0;11729,3
2025,0;1,0;BOM JARDIM-RJ                 ;RJ;SUDESTE        ;MASCULINO ;kg        ;3000,0;14485,0
2025,0;1,0;CACHOEIRAS DE MACACU-RJ       ;RJ;SUDESTE        ;FEMININO  ;kg        ;3915,309;16820,4717
2025,0;1,0;CACHOEIRAS DE MACACU-RJ       ;RJ;SUDESTE        ;MASCULINO ;kg        ;7016,411;37841,8315
2025,0;1,0;CAMPOS DOS GOYTACAZES-RJ      ;RJ;SUDESTE        ;MASCULINO ;kg        ;2179,146;12268,59198
2025,0;1,0;DUAS BARRAS-RJ                ;RJ;SUDESTE        ;FEMININO  ;kg        ;3605,481;14998,80096
2025,0;1,0;DUQUE DE CAXIAS-RJ            ;RJ;SUDESTE        ;FEMININO  ;kg        ;268,5;1739,88
2025,0;1,0;ITAGUAÍ-RJ                    ;RJ;SUDESTE        ;FEMININO  ;kg        ;504,3;2834,166
2025,0;1,0;ITALVA-RJ                     ;RJ;SUDESTE        ;FEMININO  ;kg        ;1618,887;15007,08249
2025,0;1,0;ITALVA-RJ                     ;RJ;SUDESTE        ;MASCULINO ;kg        ;4853,112;44988,34824
2025,0;1,0;ITAOCARA-RJ                   ;RJ;SUDESTE        ;FEMININO  ;kg        ;2641,734;29252,15129
2025,0;1,0;ITAOCARA-RJ                   ;RJ;SUDESTE        ;MASCULINO ;kg        ;2468,76;18583,23273
2025,0;1,0;ITAPERUNA-RJ                  ;RJ;SUDESTE        ;FEMININO  ;kg        ;981,564;22252,05588
2025,0;1,0;ITAPERUNA-RJ                  ;RJ;SUDESTE        ;MASCULINO ;kg        ;39,554;896,68918
2025,0;1,0;JAPERI-RJ                     ;RJ;SUDESTE        ;MASCULINO ;kg        ;881,536;4107,95776
2025,0;1,0;MACAÉ-RJ                      ;RJ;SUDESTE        ;FEMININO  ;kg        ;3812,13;17644,5256
2025,0;1,0;MACAÉ-RJ                      ;RJ;SUDESTE        ;MASCULINO ;kg        ;1969,8;6769,874
2025,0;1,0;MAGÉ-RJ                       ;RJ;SUDESTE        ;FEMININO  ;kg        ;1898,966;11808,54634
2025,0;1,0;MAGÉ-RJ                       ;RJ;SUDESTE        ;MASCULINO ;kg        ;3405,434;28643,50966
2025,0;1,0;MANGARATIBA-RJ                ;RJ;SUDESTE        ;MASCULINO ;kg        ;1349,261;8743,21128
2025,0;1,0;NOVA FRIBURGO-RJ              ;RJ;SUDESTE        ;FEMININO  ;kg        ;7944,265;53809,581
2025,0;1,0;NOVA FRIBURGO-RJ              ;RJ;SUDESTE        ;MASCULINO ;kg        ;4380,0;25208,5
2025,0;1,0;NOVA IGUAÇU-RJ                ;RJ;SUDESTE        ;FEMININO  ;kg        ;63,0;684,49
2025,0;1,0;PARACAMBI-RJ                  ;RJ;SUDESTE        ;FEMININO  ;kg        ;4430,97;20918,4642
2025,0;1,0;PARACAMBI-RJ                  ;RJ;SUDESTE        ;MASCULINO ;kg        ;2544,105;12777,1999
2025,0;1,0;PARATY-RJ                     ;RJ;SUDESTE        ;FEMININO  ;kg        ;172,4;968,888
2025,0;1,0;PATY DO ALFERES-RJ            ;RJ;SUDESTE        ;FEMININO  ;kg        ;3912,373;29669,96266
2025,0;1,0;PETRÓPOLIS-RJ                 ;RJ;SUDESTE        ;MASCULINO ;kg        ;3180,606;13829,28525
2025,0;1,0;PORCIÚNCULA-RJ                ;RJ;SUDESTE        ;MASCULINO ;kg        ;18,001;408,08267
2025,0;1,0;RESENDE-RJ                    ;RJ;SUDESTE        ;FEMININO  ;kg        ;2400,239;13489,34318
2025,0;1,0;RIO CLARO-RJ                  ;RJ;SUDESTE        ;FEMININO  ;kg        ;2625,078;14752,93836
2025,0;1,0;SANTO ANTÔNIO DE PÁDUA-RJ     ;RJ;SUDESTE        ;FEMININO  ;kg        ;381,965;6378,68655
2025,0;1,0;SÃO FIDÉLIS-RJ                ;RJ;SUDESTE        ;FEMININO  ;kg        ;3603,5;30946,079
2025,0;1,0;SÃO FIDÉLIS-RJ                ;RJ;SUDESTE        ;MASCULINO ;kg        ;2736,3;19397,23
2025,0;1,0;SÃO JOSÉ DO VALE DO RIO PRETO-;RJ;SUDESTE        ;FEMININO  ;kg        ;1562,0;3498,88
2025,0;1,0;SÃO JOSÉ DO VALE DO RIO PRETO-;RJ;SUDESTE        ;MASCULINO ;kg        ;4696,0;20255,04
2025,0;1,0;SÃO SEBASTIÃO DO ALTO-RJ      ;RJ;SUDESTE        ;FEMININO  ;kg        ;1131,6;7117,764
2025,0;1,0;SÃO SEBASTIÃO DO ALTO-RJ      ;RJ;SUDESTE        ;MASCULINO ;kg        ;732,034;3054,10824
2025,0;1,0;SEROPÉDICA-RJ                 ;RJ;SUDESTE        ;FEMININO  ;kg        ;250,139;1165,64774
2025,0;1,0;SUMIDOURO-RJ                  ;RJ;SUDESTE        ;FEMININO  ;kg        ;2299,97;11938,3103
2025,0;1,0;SUMIDOURO-RJ                  ;RJ;SUDESTE        ;MASCULINO ;kg        ;1747,26;9819,6012
2025,0;1,0;TERESÓPOLIS-RJ                ;RJ;SUDESTE        ;MASCULINO ;kg        ;2210,57;10462,3175
2025,0;1,0;TRAJANO DE MORAES-RJ          ;RJ;SUDESTE        ;FEMININO  ;kg        ;3270,008;20257,02262
2025,0;1,0;AGUDOS-SP                     ;SP;SUDESTE        ;FEMININO  ;kg        ;2802,592;22952,39484
2025,0;1,0;BAURU-SP                      ;SP;SUDESTE        ;FEMININO  ;kg        ;2670,0;29902,65
2025,0;1,0;EUCLIDES DA CUNHA PAULISTA-SP ;SP;SUDESTE        ;FEMININO  ;kg        ;11022,0;99756,6
2025,0;1,0;EUCLIDES DA CUNHA PAULISTA-SP ;SP;SUDESTE        ;MASCULINO ;kg        ;1038,0;9035,63
2025,0;1,0;GUAPIARA-SP                   ;SP;SUDESTE        ;FEMININO  ;kg        ;467,0;4497,2
2025,0;1,0;GUAPIARA-SP                   ;SP;SUDESTE        ;MASCULINO ;kg        ;2483,0;31946,36
2025,0;1,0;IPERÓ-SP                      ;SP;SUDESTE        ;FEMININO  ;kg        ;1682,334;16326,7165
2025,0;1,0;IPERÓ-SP                      ;SP;SUDESTE        ;MASCULINO ;kg        ;1494,666;15412,3235
2025,0;1,0;ITABERÁ-SP                    ;SP;SUDESTE        ;FEMININO  ;kg        ;7172,975;55670,644
2025,0;1,0;ITABERÁ-SP                    ;SP;SUDESTE        ;MASCULINO ;kg        ;5478,364;38081,78585
2025,0;1,0;ITAPEVA-SP                    ;SP;SUDESTE        ;FEMININO  ;kg        ;2012,16;13754,1314
2025,0;1,0;ITAPEVA-SP                    ;SP;SUDESTE        ;MASCULINO ;kg        ;192,372;3643,9962
2025,0;1,0;JOSÉ BONIFÁCIO-SP             ;SP;SUDESTE        ;FEMININO  ;kg        ;3230,495;33487,7009
2025,0;1,0;MARABÁ PAULISTA-SP            ;SP;SUDESTE        ;FEMININO  ;kg        ;15306,8;101117,278
2025,0;1,0;MARABÁ PAULISTA-SP            ;SP;SUDESTE        ;MASCULINO ;kg        ;9670,7;46869,647
2025,0;1,0;MARTINÓPOLIS-SP               ;SP;SUDESTE        ;FEMININO  ;kg        ;345,0;3316,54
2025,0;1,0;MARTINÓPOLIS-SP               ;SP;SUDESTE        ;MASCULINO ;kg        ;333,0;3137,41
2025,0;1,0;MIRANTE DO PARANAPANEMA-SP    ;SP;SUDESTE        ;FEMININO  ;kg        ;8271,0;51604,86
2025,0;1,0;MIRANTE DO PARANAPANEMA-SP    ;SP;SUDESTE        ;MASCULINO ;kg        ;1247,0;5398,42
2025,0;1,0;MOGI DAS CRUZES-SP            ;SP;SUDESTE        ;FEMININO  ;kg        ;3808,62;55495,1396
2025,0;1,0;MOGI DAS CRUZES-SP            ;SP;SUDESTE        ;MASCULINO ;kg        ;628,88;9357,6954
2025,0;1,0;PEDERNEIRAS-SP                ;SP;SUDESTE        ;FEMININO  ;kg        ;958,0;8634,48
2025,0;1,0;PEREIRA BARRETO-SP            ;SP;SUDESTE        ;FEMININO  ;kg        ;7088,0;43541,58
2025,0;1,0;PEREIRA BARRETO-SP            ;SP;SUDESTE        ;MASCULINO ;kg        ;485,0;5507,63
2025,0;1,0;PIQUEROBI-SP                  ;SP;SUDESTE        ;FEMININO  ;kg        ;1511,6;11293,028
2025,0;1,0;PRESIDENTE VENCESLAU-SP       ;SP;SUDESTE        ;FEMININO  ;kg        ;1334,31;11523,7299
2025,0;1,0;PROMISSÃO-SP                  ;SP;SUDESTE        ;FEMININO  ;kg        ;9879,0;70418,62
2025,0;1,0;PROMISSÃO-SP                  ;SP;SUDESTE        ;MASCULINO ;kg        ;400,0;3560,0
2025,0;1,0;RANCHARIA-SP                  ;SP;SUDESTE        ;FEMININO  ;kg        ;1106,75;12699,1625
2025,0;1,0;RANCHARIA-SP                  ;SP;SUDESTE        ;MASCULINO ;kg        ;700,0;6865,6
2025,0;1,0;RIVERSUL-SP                   ;SP;SUDESTE        ;FEMININO  ;kg        ;2403,17;20047,0676
2025,0;1,0;RIVERSUL-SP                   ;SP;SUDESTE        ;MASCULINO ;kg        ;520,08;4785,0968
2025,0;1,0;SUMARÉ-SP                     ;SP;SUDESTE        ;FEMININO  ;kg        ;3108,5;23146,5
2025,0;1,0;SUMARÉ-SP                     ;SP;SUDESTE        ;MASCULINO ;kg        ;666,5;5323,5
2025,0;1,0;TEODORO SAMPAIO-SP            ;SP;SUDESTE        ;FEMININO  ;kg        ;9316,25;88033,9395
2025,0;1,0;TEODORO SAMPAIO-SP            ;SP;SUDESTE        ;MASCULINO ;kg        ;1701,0;13242,4
2025,0;1,0;ABATIÁ-PR                     ;PR;SUL            ;MASCULINO ;kg        ;186,0;763,96
2025,0;1,0;ADRIANÓPOLIS-PR               ;PR;SUL            ;FEMININO  ;kg        ;510,0;2585,7
2025,0;1,0;AMPÉRE-PR                     ;PR;SUL            ;FEMININO  ;kg        ;500,0;9725,0
2025,0;1,0;AMPÉRE-PR                     ;PR;SUL            ;MASCULINO ;kg        ;1000,0;15860,0
2025,0;1,0;BARBOSA FERRAZ-PR             ;PR;SUL            ;FEMININO  ;kg        ;300,0;2589,0
2025,0;1,0;CAFEARA-PR                    ;PR;SUL            ;FEMININO  ;kg        ;905,0;5193,32
2025,0;1,0;CAMPINA DO SIMÃO-PR           ;PR;SUL            ;FEMININO  ;kg        ;2647,0;20832,29
2025,0;1,0;CANDÓI-PR                     ;PR;SUL            ;FEMININO  ;kg        ;5902,0;31499,36
2025,0;1,0;CANDÓI-PR                     ;PR;SUL            ;MASCULINO ;kg        ;1117,0;6015,47
2025,0;1,0;CASCAVEL-PR                   ;PR;SUL            ;FEMININO  ;kg        ;1680,0;14191,99
2025,0;1,0;CASCAVEL-PR                   ;PR;SUL            ;MASCULINO ;kg        ;524,0;4428,71
2025,0;1,0;CASTRO-PR                     ;PR;SUL            ;FEMININO  ;kg        ;61,0;454,19
2025,0;1,0;CENTENÁRIO DO SUL-PR          ;PR;SUL            ;FEMININO  ;kg        ;2320,0;29997,6
2025,0;1,0;CENTENÁRIO DO SUL-PR          ;PR;SUL            ;MASCULINO ;kg        ;3389,0;44971,78
2025,0;1,0;CERRO AZUL-PR                 ;PR;SUL            ;FEMININO  ;kg        ;470,0;2737,84
2025,0;1,0;CERRO AZUL-PR                 ;PR;SUL            ;MASCULINO ;kg        ;610,0;3039,1
2025,0;1,0;CORUMBATAÍ DO SUL-PR          ;PR;SUL            ;FEMININO  ;kg        ;200,0;2615,0
2025,0;1,0;CURIÚVA-PR                    ;PR;SUL            ;MASCULINO ;kg        ;2013,0;13847,22
2025,0;1,0;FLORESTÓPOLIS-PR              ;PR;SUL            ;FEMININO  ;kg        ;693,0;14982,66
2025,0;1,0;FLORESTÓPOLIS-PR              ;PR;SUL            ;MASCULINO ;kg        ;1160,0;14998,8
2025,0;1,0;FRANCISCO BELTRÃO-PR          ;PR;SUL            ;FEMININO  ;kg        ;487,0;5509,48
2025,0;1,0;FRANCISCO BELTRÃO-PR          ;PR;SUL            ;MASCULINO ;kg        ;159,0;678,84
2025,0;1,0;GOIOERÊ-PR                    ;PR;SUL            ;FEMININO  ;kg        ;1482,0;8317,16
2025,0;1,0;GOIOERÊ-PR                    ;PR;SUL            ;MASCULINO ;kg        ;542,0;4455,67
2025,0;1,0;IRATI-PR                      ;PR;SUL            ;FEMININO  ;kg        ;1827,0;13081,32
2025,0;1,0;IRETAMA-PR                    ;PR;SUL            ;FEMININO  ;kg        ;2649,0;14531,21
2025,0;1,0;JANIÓPOLIS-PR                 ;PR;SUL            ;FEMININO  ;kg        ;267,0;1281,6
2025,0;1,0;JARDIM OLINDA-PR              ;PR;SUL            ;MASCULINO ;kg        ;1160,0;14998,8
2025,0;1,0;LAPA-PR                       ;PR;SUL            ;FEMININO  ;kg        ;306,0;2770,49
2025,0;1,0;LAPA-PR                       ;PR;SUL            ;MASCULINO ;kg        ;305,0;2377,0
2025,0;1,0;LIDIANÓPOLIS-PR               ;PR;SUL            ;MASCULINO ;kg        ;516,0;2187,84
2025,0;1,0;LUPIONÓPOLIS-PR               ;PR;SUL            ;FEMININO  ;kg        ;1072,0;7982,54
2025,0;1,0;LUPIONÓPOLIS-PR               ;PR;SUL            ;MASCULINO ;kg        ;47,0;526,33
2025,0;1,0;MANDIRITUBA-PR                ;PR;SUL            ;FEMININO  ;kg        ;2358,0;24856,72
2025,0;1,0;MANDIRITUBA-PR                ;PR;SUL            ;MASCULINO ;kg        ;546,0;4256,63
2025,0;1,0;MARILUZ-PR                    ;PR;SUL            ;FEMININO  ;kg        ;183,0;3956,46
2025,0;1,0;MATO RICO-PR                  ;PR;SUL            ;FEMININO  ;kg        ;1371,0;42137,75
2025,0;1,0;ORTIGUEIRA-PR                 ;PR;SUL            ;FEMININO  ;kg        ;1493,0;10202,1
2025,0;1,0;ORTIGUEIRA-PR                 ;PR;SUL            ;MASCULINO ;kg        ;496,0;4056,34
2025,0;1,0;PALMEIRA-PR                   ;PR;SUL            ;FEMININO  ;kg        ;6499,0;61133,52
2025,0;1,0;PALMEIRA-PR                   ;PR;SUL            ;MASCULINO ;kg        ;1125,0;6001,6
2025,0;1,0;PARANACITY-PR                 ;PR;SUL            ;MASCULINO ;kg        ;693,0;14982,66
2025,0;1,0;PIRAÍ DO SUL-PR               ;PR;SUL            ;FEMININO  ;kg        ;138,0;737,4
2025,0;1,0;PIRAÍ DO SUL-PR               ;PR;SUL            ;MASCULINO ;kg        ;34,0;439,28
2025,0;1,0;PITANGA-PR                    ;PR;SUL            ;FEMININO  ;kg        ;68,0;1717,0
2025,0;1,0;PONTA GROSSA-PR               ;PR;SUL            ;FEMININO  ;kg        ;1917,0;16751,72
2025,0;1,0;PONTA GROSSA-PR               ;PR;SUL            ;MASCULINO ;kg        ;1178,0;10797,9
2025,0;1,0;QUITANDINHA-PR                ;PR;SUL            ;MASCULINO ;kg        ;1077,0;12169,51
2025,0;1,0;REBOUÇAS-PR                   ;PR;SUL            ;FEMININO  ;kg        ;13776,0;77013,17
2025,0;1,0;REBOUÇAS-PR                   ;PR;SUL            ;MASCULINO ;kg        ;5022,0;26636,58
2025,0;1,0;RESERVA DO IGUAÇU-PR          ;PR;SUL            ;FEMININO  ;kg        ;6684,677;42966,08805
2025,0;1,0;RESERVA DO IGUAÇU-PR          ;PR;SUL            ;MASCULINO ;kg        ;5397,3225;37299,299625
2025,0;1,0;RIO AZUL-PR                   ;PR;SUL            ;FEMININO  ;kg        ;143,0;895,63
2025,0;1,0;RIO AZUL-PR                   ;PR;SUL            ;MASCULINO ;kg        ;148,0;922,18
2025,0;1,0;RONCADOR-PR                   ;PR;SUL            ;FEMININO  ;kg        ;359,0;9556,45
2025,0;1,0;SANTA MARIA DO OESTE-PR       ;PR;SUL            ;FEMININO  ;kg        ;1205,0;6614,72
2025,0;1,0;SANTA TEREZA DO OESTE-PR      ;PR;SUL            ;FEMININO  ;kg        ;145,0;1538,61
2025,0;1,0;SÃO JERÔNIMO DA SERRA-PR      ;PR;SUL            ;FEMININO  ;kg        ;282,0;2396,91
2025,0;1,0;SÃO JOÃO DO TRIUNFO-PR        ;PR;SUL            ;FEMININO  ;kg        ;432,0;4132,51
2025,0;1,0;SÃO JOÃO DO TRIUNFO-PR        ;PR;SUL            ;MASCULINO ;kg        ;1834,0;12558,57
2025,0;1,0;UBIRATÃ-PR                    ;PR;SUL            ;FEMININO  ;kg        ;306,0;2050,92
2025,0;1,0;ALECRIM-RS                    ;RS;SUL            ;FEMININO  ;kg        ;600,0;14454,0
2025,0;1,0;ALECRIM-RS                    ;RS;SUL            ;MASCULINO ;kg        ;210,0;5058,9
2025,0;1,0;ALMIRANTE TAMANDARÉ DO SUL-RS ;RS;SUL            ;FEMININO  ;kg        ;600,0;2190,0
2025,0;1,0;AMARAL FERRADOR-RS            ;RS;SUL            ;MASCULINO ;kg        ;1831,5;29999,97
2025,0;1,0;AMETISTA DO SUL-RS            ;RS;SUL            ;FEMININO  ;kg        ;2540,0;17348,2
2025,0;1,0;ARATIBA-RS                    ;RS;SUL            ;FEMININO  ;kg        ;2000,0;12080,0
2025,0;1,0;ARATIBA-RS                    ;RS;SUL            ;MASCULINO ;kg        ;3490,0;23929,6
2025,0;1,0;ARROIO GRANDE-RS              ;RS;SUL            ;FEMININO  ;kg        ;996,0;6422,38
2025,0;1,0;ARROIO GRANDE-RS              ;RS;SUL            ;MASCULINO ;kg        ;647,0;4733,84
2025,0;1,0;ÁUREA-RS                      ;RS;SUL            ;FEMININO  ;kg        ;843,32;6798,6772
2025,0;1,0;BARÃO DE COTEGIPE-RS          ;RS;SUL            ;FEMININO  ;kg        ;1664,859;24900,96132
2025,0;1,0;BARÃO DE COTEGIPE-RS          ;RS;SUL            ;MASCULINO ;kg        ;833,141;16146,73868
2025,0;1,0;BARRA FUNDA-RS                ;RS;SUL            ;FEMININO  ;kg        ;4245,0;12930,6
2025,0;1,0;BENTO GONÇALVES-RS            ;RS;SUL            ;FEMININO  ;kg        ;3477,0;28372,32
2025,0;1,0;BENTO GONÇALVES-RS            ;RS;SUL            ;MASCULINO ;kg        ;1051,0;8576,16
2025,0;1,0;BOM PRINCÍPIO-RS              ;RS;SUL            ;MASCULINO ;kg        ;617,0;14993,1
2025,0;1,0;CAIÇARA-RS                    ;RS;SUL            ;FEMININO  ;kg        ;600,0;4434,0
2025,0;1,0;CAMAQUÃ-RS                    ;RS;SUL            ;FEMININO  ;kg        ;1252,0;7239,64
2025,0;1,0;CAMAQUÃ-RS                    ;RS;SUL            ;MASCULINO ;kg        ;1512,0;6960,06
2025,0;1,0;CANDIOTA-RS                   ;RS;SUL            ;FEMININO  ;kg        ;5634,0;26961,11
2025,0;1,0;CANDIOTA-RS                   ;RS;SUL            ;MASCULINO ;kg        ;2950,0;14797,73
2025,0;1,0;CANGUÇU-RS                    ;RS;SUL            ;FEMININO  ;kg        ;6357,0;81567,06
2025,0;1,0;CANGUÇU-RS                    ;RS;SUL            ;MASCULINO ;kg        ;2720,5;39342,83
2025,0;1,0;CAPELA DE SANTANA-RS          ;RS;SUL            ;FEMININO  ;kg        ;907,0;4387,97
2025,0;1,0;CAPELA DE SANTANA-RS          ;RS;SUL            ;MASCULINO ;kg        ;313,0;1314,62
2025,0;1,0;CARAÁ-RS                      ;RS;SUL            ;FEMININO  ;kg        ;1100,0;7216,0
2025,0;1,0;CARAÁ-RS                      ;RS;SUL            ;MASCULINO ;kg        ;1400,0;9744,0
2025,0;1,0;CASEIROS-RS                   ;RS;SUL            ;FEMININO  ;kg        ;1183,81;7617,3455
2025,0;1,0;CENTENÁRIO-RS                 ;RS;SUL            ;FEMININO  ;kg        ;160,0;977,6
2025,0;1,0;CERRO LARGO-RS                ;RS;SUL            ;FEMININO  ;kg        ;1131,0;7612,52
2025,0;1,0;CERRO LARGO-RS                ;RS;SUL            ;MASCULINO ;kg        ;496,0;3979,59
2025,0;1,0;CHAPADA-RS                    ;RS;SUL            ;FEMININO  ;kg        ;149,375;2197,25
2025,0;1,0;CHAPADA-RS                    ;RS;SUL            ;MASCULINO ;kg        ;600,0;4416,0
2025,0;1,0;CHARQUEADAS-RS                ;RS;SUL            ;MASCULINO ;kg        ;92,0;678,18
2025,0;1,0;CONSTANTINA-RS                ;RS;SUL            ;FEMININO  ;kg        ;300,0;1464,0
2025,0;1,0;DOM FELICIANO-RS              ;RS;SUL            ;FEMININO  ;kg        ;6777,5;49712,42
2025,0;1,0;DOM FELICIANO-RS              ;RS;SUL            ;MASCULINO ;kg        ;2299,0;12381,11
2025,0;1,0;ELDORADO DO SUL-RS            ;RS;SUL            ;FEMININO  ;kg        ;4510,5;34875,615
2025,0;1,0;ELDORADO DO SUL-RS            ;RS;SUL            ;MASCULINO ;kg        ;14031,0;45010,24
2025,0;1,0;ENCRUZILHADA DO SUL-RS        ;RS;SUL            ;FEMININO  ;kg        ;13975,0;145218,83
2025,0;1,0;ENCRUZILHADA DO SUL-RS        ;RS;SUL            ;MASCULINO ;kg        ;14007,5;118792,3
2025,0;1,0;ERECHIM-RS                    ;RS;SUL            ;FEMININO  ;kg        ;6198,0;53128,6
2025,0;1,0;ERECHIM-RS                    ;RS;SUL            ;MASCULINO ;kg        ;10854,17;57684,9896
2025,0;1,0;ERECHIM-RS                    ;RS;SUL            ;NÃO INFORM;kg        ;2075,0;7241,75
2025,0;1,0;ERVAL GRANDE-RS               ;RS;SUL            ;FEMININO  ;kg        ;1831,5;29999,97
2025,0;1,0;ERVAL GRANDE-RS               ;RS;SUL            ;MASCULINO ;kg        ;1826,0;13186,4
2025,0;1,0;ERVAL SECO-RS                 ;RS;SUL            ;FEMININO  ;kg        ;2132,0;11375,35
2025,0;1,0;ESMERALDA-RS                  ;RS;SUL            ;FEMININO  ;kg        ;1033,0;5941,91
2025,0;1,0;ESMERALDA-RS                  ;RS;SUL            ;MASCULINO ;kg        ;90,0;486,0
2025,0;1,0;GRAMADO XAVIER-RS             ;RS;SUL            ;MASCULINO ;kg        ;800,0;13104,0
2025,0;1,0;HARMONIA-RS                   ;RS;SUL            ;FEMININO  ;kg        ;1198,0;29111,4
2025,0;1,0;HERVAL-RS                     ;RS;SUL            ;MASCULINO ;kg        ;344,0;1564,15
