ano;mes;municipio;cod_ibge;uf;regiao;valor_formalizado;valor_executado;valor_devolvido
2023,0;12,0;FREDERICO WESTPHALEN-RS                           ;4308508                       ;RS        ;SUL                 ;301041,92;271172,1200000001;0,0
2023,0;12,0;GETÚLIO VARGAS-RS                                 ;4308904                       ;RS        ;SUL                 ;99970,06;99966,83;0,0
2023,0;12,0;HARMONIA-RS                                       ;4309555                       ;RS        ;SUL                 ;714395,6999999994;714395,6999999994;0,0
2023,0;12,0;ITATI-RS                                          ;4310652                       ;RS        ;SUL                 ;292861,1000000001;268820,3683;0,0
2023,0;12,0;LAGOA VERMELHA-RS                                 ;4311304                       ;RS        ;SUL                 ;209998,18;209793,06014;0,0
2023,0;12,0;MARCELINO RAMOS-RS                                ;4311908                       ;RS        ;SUL                 ;74960,7;74935,12905;0,0
2023,0;12,0;MORRO REDONDO-RS                                  ;4312450                       ;RS        ;SUL                 ;155687,65;105662,32;0,0
2023,0;12,0;NOVA SANTA RITA-RS                                ;4313375                       ;RS        ;SUL                 ;839920,36;839884,4450000002;0,0
2023,0;12,0;OSÓRIO-RS                                         ;4313508                       ;RS        ;SUL                 ;58498,4;58481,41;0,0
2023,0;12,0;PALMEIRA DAS MISSÕES-RS                           ;4313706                       ;RS        ;SUL                 ;525939,2;246444,613;0,0
2023,0;12,0;PASSO DO SOBRADO-RS                               ;4314076                       ;RS        ;SUL                 ;79790,22;58125,96628;0,0
2023,0;12,0;PASSO FUNDO-RS                                    ;4314100                       ;RS        ;SUL                 ;79994,55;50252,1482;0,0
2023,0;12,0;PELOTAS-RS                                        ;4314407                       ;RS        ;SUL                 ;233958,5;176793,68;0,0
2023,0;12,0;PINHEIRINHO DO VALE-RS                            ;4314498                       ;RS        ;SUL                 ;314997,51;254855,175;0,0
2023,0;12,0;PONTÃO-RS                                         ;4314779                       ;RS        ;SUL                 ;735091,7099999998;509109,00558;0,0
2023,0;12,0;PORTO VERA CRUZ-RS                                ;4315073                       ;RS        ;SUL                 ;379160,14;372885,8200000001;0,0
2023,0;12,0;SANTA CRUZ DO SUL-RS                              ;4316808                       ;RS        ;SUL                 ;626413,34;274876,22;0,0
2023,0;12,0;SANTA MARIA-RS                                    ;4316907                       ;RS        ;SUL                 ;322869,95;150823,98;0,0
2023,0;12,0;SANT'ANA DO LIVRAMENTO-RS                         ;4317103                       ;RS        ;SUL                 ;999651,0800000001;31197,84;0,0
2023,0;12,0;SANTA ROSA-RS                                     ;4317202                       ;RS        ;SUL                 ;802244,4700000004;382344,8860000001;0,0
2023,0;12,0;SANTIAGO-RS                                       ;4317400                       ;RS        ;SUL                 ;509999,93;437822,0298;0,0
2023,0;12,0;SÃO FRANCISCO DE ASSIS-RS                         ;4318101                       ;RS        ;SUL                 ;225724,32;123890,03;0,0
2023,0;12,0;SÃO SEBASTIÃO DO CAÍ-RS                           ;4319505                       ;RS        ;SUL                 ;235976,21;235934,51;0,0
2023,0;12,0;SERTÃO SANTANA-RS                                 ;4320552                       ;RS        ;SUL                 ;44994,24;0,0;0,0
2023,0;12,0;TAPES-RS                                          ;4321105                       ;RS        ;SUL                 ;134976,48;134914,72;0,0
2023,0;12,0;TRÊS CACHOEIRAS-RS                                ;4321667                       ;RS        ;SUL                 ;623633,76;488523,97;0,0
2023,0;12,0;TRÊS PALMEIRAS-RS                                 ;4321857                       ;RS        ;SUL                 ;211207,88;166136,57;0,0
2023,0;12,0;VACARIA-RS                                        ;4322509                       ;RS        ;SUL                 ;227525,98;199945,03;0,0
2023,0;12,0;VERA CRUZ-RS                                      ;4322707                       ;RS        ;SUL                 ;472091,6800000001;407535,09393;0,0
2023,0;12,0;VIAMÃO-RS                                         ;4323002                       ;RS        ;SUL                 ;762168,58;252036,039;0,0
2023,0;12,0;CAÇADOR-SC                                        ;4203006                       ;SC        ;SUL                 ;884897,4299999999;480229,77686;0,0
2023,0;12,0;LAGES-SC                                          ;4209300                       ;SC        ;SUL                 ;874590,9600000001;757608,0415;0,0
2023,0;12,0;RIO FORTUNA-SC                                    ;4214904                       ;SC        ;SUL                 ;194953,17;188740,01;0,0
2023,0;12,0;RIO NEGRINHO-SC                                   ;4215000                       ;SC        ;SUL                 ;157775,63;142750,24;5299,7
2023,0;12,0;ARAUÁ-SE                                          ;2800407                       ;SE        ;NORDESTE            ;554993,8800000001;366231,145;0,0
2023,0;12,0;BOQUIM-SE                                         ;2800670                       ;SE        ;NORDESTE            ;741958,9600000002;711917,1783900002;0,0
2023,0;12,0;ESTÂNCIA-SE                                       ;2802106                       ;SE        ;NORDESTE            ;869681,57;807021,6406200001;0,0
2023,0;12,0;ITABAIANINHA-SE                                   ;2803005                       ;SE        ;NORDESTE            ;775557,4299999998;566499,2;0,0
2023,0;12,0;JAPARATUBA-SE                                     ;2803302                       ;SE        ;NORDESTE            ;1169984,8;849494,5394699995;0,0
2023,0;12,0;LAGARTO-SE                                        ;2803500                       ;SE        ;NORDESTE            ;1306096,25;1275936,4334000002;0,0
2023,0;12,0;LARANJEIRAS-SE                                    ;2803609                       ;SE        ;NORDESTE            ;374999,0;224673,0;0,0
2023,0;12,0;MALHADOR-SE                                       ;2803906                       ;SE        ;NORDESTE            ;267283,15;194092,91297;0,0
2023,0;12,0;MOITA BONITA-SE                                   ;2804102                       ;SE        ;NORDESTE            ;502484,9999999998;487485,5099999998;0,0
2023,0;12,0;PACATUBA-SE                                       ;2804904                       ;SE        ;NORDESTE            ;974952,38;944736,11809;0,0
2023,0;12,0;PEDRINHAS-SE                                      ;2805109                       ;SE        ;NORDESTE            ;735186,0;575086,1599999998;0,0
2023,0;12,0;PIRAMBU-SE                                        ;2805307                       ;SE        ;NORDESTE            ;1499979,14;1055926,4568299998;0,0
2023,0;12,0;RIACHÃO DO DANTAS-SE                              ;2805802                       ;SE        ;NORDESTE            ;494999,12;20758,17;0,0
2023,0;12,0;RIACHUELO-SE                                      ;2805901                       ;SE        ;NORDESTE            ;531125,3400000001;350744,60094;0,0
2023,0;12,0;SANTA LUZIA DO ITANHY-SE                          ;2806305                       ;SE        ;NORDESTE            ;308669,75;234060,48179;0,0
2023,0;12,0;SANTO AMARO DAS BROTAS-SE                         ;2806602                       ;SE        ;NORDESTE            ;587445,96;426786,13086;0,0
2023,0;12,0;TOMAR DO GERU-SE                                  ;2807501                       ;SE        ;NORDESTE            ;123979,52;38304,82423;0,0
2023,0;12,0;UMBAÚBA-SE                                        ;2807600                       ;SE        ;NORDESTE            ;177698,49;162898,81756;0,0
2023,0;12,0;AGUDOS-SP                                         ;3500709                       ;SP        ;SUDESTE             ;299997,31;284994,40609;0,0
2023,0;12,0;ANDRADINA-SP                                      ;3502101                       ;SP        ;SUDESTE             ;434986,1;404508,33;0,0
2023,0;12,0;APIAÍ-SP                                          ;3502705                       ;SP        ;SUDESTE             ;299998,59;258512,96;0,0
2023,0;12,0;BARRA DO TURVO-SP                                 ;3505401                       ;SP        ;SUDESTE             ;584999,23;479979,5483;0,0
2023,0;12,0;BAURU-SP                                          ;3506003                       ;SP        ;SUDESTE             ;299999,18;299982,63;0,0
2023,0;12,0;BOCAINA-SP                                        ;3506805                       ;SP        ;SUDESTE             ;120000,0;119992,35864;0,0
2023,0;12,0;CACONDE-SP                                        ;3508702                       ;SP        ;SUDESTE             ;89889,4;89864,53;0,0
2023,0;12,0;CAIUÁ-SP                                          ;3509106                       ;SP        ;SUDESTE             ;227999,99;197917,15031;0,0
2023,0;12,0;CASTILHO-SP                                       ;3511003                       ;SP        ;SUDESTE             ;989614,3500000002;968700,1990299997;0,0
2023,0;12,0;COLÔMBIA-SP                                       ;3512100                       ;SP        ;SUDESTE             ;150000,0;149995,001;0,0
2023,0;12,0;DRACENA-SP                                        ;3514403                       ;SP        ;SUDESTE             ;147404,04;147404,04;0,0
2023,0;12,0;ELDORADO-SP                                       ;3514809                       ;SP        ;SUDESTE             ;749966,5500000004;602695,27;0,0
2023,0;12,0;ESTRELA D'OESTE-SP                                ;3515202                       ;SP        ;SUDESTE             ;134999,33;134991,13;0,0
2023,0;12,0;EUCLIDES DA CUNHA PAULISTA-SP                     ;3515350                       ;SP        ;SUDESTE             ;1199999,31;1184992,9062999997;0,0
2023,0;12,0;GÁLIA-SP                                          ;3516606                       ;SP        ;SUDESTE             ;134570,54;134501,944;0,0
2023,0;12,0;GETULINA-SP                                       ;3517000                       ;SP        ;SUDESTE             ;149998,66;119997,12576;0,0
2023,0;12,0;GUAPIARA-SP                                       ;3517604                       ;SP        ;SUDESTE             ;239999,22;209937,36;0,0
2023,0;12,0;GUARANTÃ-SP                                       ;3518107                       ;SP        ;SUDESTE             ;420000,0;404780,69665;0,0
2023,0;12,0;IARAS-SP                                          ;3519253                       ;SP        ;SUDESTE             ;499908,1500000003;499862,5500000002;0,0
2023,0;12,0;IPERÓ-SP                                          ;3521002                       ;SP        ;SUDESTE             ;209999,56;178769,5171;0,0
2023,0;12,0;ITABERÁ-SP                                        ;3521705                       ;SP        ;SUDESTE             ;1416119,8800000001;1379555,72313;0,0
2023,0;12,0;ITAPEVA-SP                                        ;3522406                       ;SP        ;SUDESTE             ;225000,0;224995,53;0,0
2023,0;12,0;ITAPURA-SP                                        ;3523008                       ;SP        ;SUDESTE             ;141616,33;141601,1154;0,0
2023,0;12,0;JABOTICABAL-SP                                    ;3524303                       ;SP        ;SUDESTE             ;299996,66;284985,43;0,0
2023,0;12,0;JOSÉ BONIFÁCIO-SP                                 ;3525706                       ;SP        ;SUDESTE             ;105000,0;104999,9809;0,0
2023,0;12,0;JUQUIÁ-SP                                         ;3526100                       ;SP        ;SUDESTE             ;404996,23;404881,9899999999;0,0
2023,0;12,0;LAVÍNIA-SP                                        ;3526506                       ;SP        ;SUDESTE             ;194999,93;164981,8435;0,0
2023,0;12,0;MARABÁ PAULISTA-SP                                ;3528700                       ;SP        ;SUDESTE             ;573400,86;438368,9714999999;0,0
2023,0;12,0;MIRACATU-SP                                       ;3529906                       ;SP        ;SUDESTE             ;401336,77;28851,45;0,0
2023,0;12,0;MIRANDÓPOLIS-SP                                   ;3530102                       ;SP        ;SUDESTE             ;374983,04;314981,7192;322303,68
2023,0;12,0;MIRANTE DO PARANAPANEMA-SP                        ;3530201                       ;SP        ;SUDESTE             ;2315382,23;2057057,1477000006;0,0
2023,0;12,0;MOGI DAS CRUZES-SP                                ;3530607                       ;SP        ;SUDESTE             ;839999,04;813057,7368000001;0,0
2023,0;12,0;MOTUCA-SP                                         ;3532058                       ;SP        ;SUDESTE             ;239992,91;239932,13;0,0
2023,0;12,0;MURUTINGA DO SUL-SP                               ;3532108                       ;SP        ;SUDESTE             ;89998,4;89694,74;0,0
2023,0;12,0;OSVALDO CRUZ-SP                                   ;3534609                       ;SP        ;SUDESTE             ;315000,0;310159,6358099999;0,0
2023,0;12,0;PEREIRA BARRETO-SP                                ;3537404                       ;SP        ;SUDESTE             ;705000,0;704950,7575699998;0,0
2023,0;12,0;PIEDADE-SP                                        ;3537800                       ;SP        ;SUDESTE             ;254999,74;254950,2667;0,0
2023,0;12,0;PIQUEROBI-SP                                      ;3538303                       ;SP        ;SUDESTE             ;275999,84;245981,8009;0,0
2023,0;12,0;PRADÓPOLIS-SP                                     ;3540903                       ;SP        ;SUDESTE             ;135000,0;134988,617;0,0
2023,0;12,0;PRESIDENTE BERNARDES-SP                           ;3541208                       ;SP        ;SUDESTE             ;344994,99;344972,37759;0,0
2023,0;12,0;PRESIDENTE EPITÁCIO-SP                            ;3541307                       ;SP        ;SUDESTE             ;1082175,7400000002;962080,5487500002;3698,1
2023,0;12,0;PRESIDENTE VENCESLAU-SP                           ;3541505                       ;SP        ;SUDESTE             ;284999,47;254987,5234;0,0
2023,0;12,0;PROMISSÃO-SP                                      ;3541604                       ;SP        ;SUDESTE             ;4117126,23;3662062,0053300015;0,0
2023,0;12,0;RANCHARIA-SP                                      ;3542206                       ;SP        ;SUDESTE             ;254999,94;254988,158;0,0
2023,0;12,0;RESTINGA-SP                                       ;3542701                       ;SP        ;SUDESTE             ;599953,58;539890,7712399999;85489,56
2023,0;12,0;RIBEIRÃO PRETO-SP                                 ;3543402                       ;SP        ;SUDESTE             ;119999,98;119999,68868;0,0
2023,0;12,0;ROSANA-SP                                         ;3544251                       ;SP        ;SUDESTE             ;809999,75;799533,6140499999;0,0
2023,0;12,0;SANDOVALINA-SP                                    ;3545506                       ;SP        ;SUDESTE             ;149999,6;149981,34;0,0
2023,0;12,0;SANTA ISABEL-SP                                   ;3546801                       ;SP        ;SUDESTE             ;280653,83;267926,71;0,0
2023,0;12,0;SÃO CARLOS-SP                                     ;3548906                       ;SP        ;SUDESTE             ;119982,43;110184,890987;0,0
2023,0;12,0;SUMARÉ-SP                                         ;3552403                       ;SP        ;SUDESTE             ;507998,6899999999;403245,5942100001;0,0
2023,0;12,0;TAPIRAÍ-SP                                        ;3553500                       ;SP        ;SUDESTE             ;44997,48;0,0;0,0
2023,0;12,0;TEODORO SAMPAIO-SP                                ;3554300                       ;SP        ;SUDESTE             ;794999,54;526628,92684;0,0
2023,0;12,0;AGUIARNÓPOLIS-TO                                  ;1700301                       ;TO        ;NORTE               ;448979,25;418192,83;0,0
2023,0;12,0;ARAGUAÍNA-TO                                      ;1702109                       ;TO        ;NORTE               ;178632,5;114104,1065;0,0
2023,0;12,0;ARAGUATINS-TO                                     ;1702208                       ;TO        ;NORTE               ;132695,3;132645,8;0,0
2023,0;12,0;CACHOEIRINHA-TO                                   ;1703826                       ;TO        ;NORTE               ;742850,4499999997;729111,7492000001;0,0
2023,0;12,0;DARCINÓPOLIS-TO                                   ;1706506                       ;TO        ;NORTE               ;342278,35;296715,89;0,0
2023,0;12,0;FORMOSO DO ARAGUAIA-TO                            ;1708205                       ;TO        ;NORTE               ;494761,05;479670,6240999999;0,0
2023,0;12,0;ITAGUATINS-TO                                     ;1710706                       ;TO        ;NORTE               ;494963,8499999999;434965,15;615467,5800000002
2023,0;12,0;NOVA OLINDA-TO                                    ;1714880                       ;TO        ;NORTE               ;478091,75;477446,75;0,0
2023,0;12,0;PALMAS-TO                                         ;1721000                       ;TO        ;NORTE               ;224930,4;207175,4872;0,0
2023,0;12,0;PALMEIRÓPOLIS-TO                                  ;1715754                       ;TO        ;NORTE               ;359909,75;344911,3;0,0
2023,0;12,0;PRAIA NORTE-TO                                    ;1718303                       ;TO        ;NORTE               ;486172,6;410815,65;0,0
2023,0;12,0;SAMPAIO-TO                                        ;1718808                       ;TO        ;NORTE               ;1043290,2;909482,97855;0,0
2023,0;12,0;SANTA TEREZINHA DO TOCANTINS-TO                   ;1720002                       ;TO        ;NORTE               ;1143740,8;1013230,3500000002;0,0
2023,0;12,0;SÃO SALVADOR DO TOCANTINS-TO                      ;1720259                       ;TO        ;NORTE               ;89970,1;74971,9;0,0
2023,0;12,0;SÍTIO NOVO DO TOCANTINS-TO                        ;1720804                       ;TO        ;NORTE               ;1162462,9;1009462,8999999998;1799998,4100000015
2024,0;1,0;SANTANA DO MUNDAÚ-AL                              ;2708105                       ;AL        ;NORDESTE            ;284939,81;269940,77;88351,56
2024,0;1,0;ERERÊ-CE                                          ;2304277                       ;CE        ;NORDESTE            ;504524,0;504524,0;0,0
2024,0;1,0;ICÓ-CE                                            ;2305407                       ;CE        ;NORDESTE            ;421275,0599999999;421275,0599999998;0,0
2024,0;1,0;IRAUÇUBA-CE                                       ;2306108                       ;CE        ;NORDESTE            ;491383,7000000001;432160,9300000001;0,0
2024,0;1,0;MOMBAÇA-CE                                        ;2308500                       ;CE        ;NORDESTE            ;129537,4;68118,23;0,0
2024,0;1,0;FRUTUOSO GOMES-RN                                 ;2404002                       ;RN        ;NORDESTE            ;100740,11;71372,6712;0,0
2024,0;1,0;PORTALEGRE-RN                                     ;2410207                       ;RN        ;NORDESTE            ;486446,52;296307,654;0,0
2024,0;1,0;UMARIZAL-RN                                       ;2414506                       ;RN        ;NORDESTE            ;299957,92;299957,92;0,0
2024,0;2,0;VÁRZEA GRANDE-MT                                  ;5108402                       ;MT        ;CENTRO-OESTE        ;44534,6;6874,258;0,0
2024,0;2,0;SANTARÉM-PA                                       ;1506807                       ;PA        ;NORTE               ;149999,92;30873,19132;0,0
2024,0;2,0;GURUPI-TO                                         ;1709500                       ;TO        ;NORTE               ;460490,35;450774,52;0,0
2024,0;4,0;PILAR-PB                                          ;2511509                       ;PB        ;NORDESTE            ;254996,7;254996,71248;0,0
2024,0;4,0;TERESINA-PI                                       ;2211001                       ;PI        ;NORDESTE            ;275770,68;178985,9440599999;0,0
2024,0;4,0;DRACENA-SP                                        ;3514403                       ;SP        ;SUDESTE             ;689655,1000000001;675815,2000000001;0,0
2024,0;5,0;NIQUELÂNDIA-GO                                    ;5214606                       ;GO        ;CENTRO-OESTE        ;299998,8;299990,82189;0,0
2024,0;5,0;GOVERNADOR NEWTON BELLO-MA                        ;2104651                       ;MA        ;NORDESTE            ;238016,75;117480,08;0,0
2024,0;5,0;BURITIS-MG                                        ;3109303                       ;MG        ;CENTRO-OESTE        ;255000,0;131555,38752;0,0
2024,0;5,0;AMPARO-PB                                         ;2500734                       ;PB        ;NORDESTE            ;315379,47;315379,4331;0,0
2024,0;5,0;BAYEUX-PB                                         ;2501807                       ;PB        ;NORDESTE            ;449997,9;449997,9;0,0
2024,0;5,0;CRUZ DO ESPÍRITO SANTO-PB                         ;2504900                       ;PB        ;NORDESTE            ;644999,21;644994,8618900001;0,0
2024,0;5,0;JOÃO PESSOA-PB                                    ;2507507                       ;PB        ;NORDESTE            ;179999,26;179999,2286600001;74666,4
2024,0;5,0;LUCENA-PB                                         ;2508604                       ;PB        ;NORDESTE            ;189996,18;189996,17829;0,0
2024,0;5,0;PITIMBU-PB                                        ;2511905                       ;PB        ;NORDESTE            ;499999,5499999999;487999,5190900001;0,0
2024,0;5,0;SÃO SEBASTIÃO DO UMBUZEIRO-PB                     ;2515203                       ;PB        ;NORDESTE            ;389982,1399999999;389982,0899999997;222591,9800000001
2024,0;5,0;SAPÉ-PB                                           ;2515302                       ;PB        ;NORDESTE            ;209999,49;131249,99478;0,0
2024,0;5,0;ALTINHO-PE                                        ;2600807                       ;PE        ;NORDESTE            ;149981,5;149978,8421;0,0
2024,0;5,0;QUEDAS DO IGUAÇU-PR                               ;4120903                       ;PR        ;SUL                 ;84700,0;84699,98306;11426,88
2024,0;5,0;ALTA FLORESTA D'OESTE-RO                          ;1100015                       ;RO        ;NORTE               ;101671,43;101671,42272;15409,59
2024,0;5,0;BURITIS-RO                                        ;1100452                       ;RO        ;NORTE               ;115830,25;115830,25;0,0
2024,0;5,0;CACOAL-RO                                         ;1100049                       ;RO        ;NORTE               ;119898,5;70546,05;0,0
2024,0;5,0;CANDIOTA-RS                                       ;4304358                       ;RS        ;SUL                 ;230040,0;225676,0;0,0
2024,0;6,0;ARAPIRACA-AL                                      ;2700300                       ;AL        ;NORDESTE            ;98495,75;68947,025;0,0
2024,0;6,0;SANTANA DO MUNDAÚ-AL                              ;2708105                       ;AL        ;NORDESTE            ;640146,9299999996;640146,9299999996;73681,83
2024,0;6,0;BRUMADO-BA                                        ;2904605                       ;BA        ;NORDESTE            ;98522,17;93596,00195;0,0
2024,0;6,0;RIO DO PIRES-BA                                   ;2926905                       ;BA        ;NORDESTE            ;98522,17;98489,467;0,0
2024,0;6,0;SOBRADINHO-BA                                     ;2930774                       ;BA        ;NORDESTE            ;98510,98;98510,963;78,33
2024,0;6,0;FORMOSA-GO                                        ;5208004                       ;GO        ;CENTRO-OESTE        ;149999,97;134999,88396;0,0
2024,0;6,0;IPAMERI-GO                                        ;5210109                       ;GO        ;CENTRO-OESTE        ;299994,77;299994,4862;0,0
2024,0;6,0;IGARAPÉ DO MEIO-MA                                ;2105153                       ;MA        ;NORDESTE            ;209778,4;68561,556;0,0
2024,0;6,0;SÃO FRANCISCO DO MARANHÃO-MA                      ;2110906                       ;MA        ;NORDESTE            ;177318,44;0,0;0,0
2024,0;6,0;JAÍBA-MG                                          ;3135050                       ;MG        ;SUDESTE             ;859195,2799999997;819992,4831699997;0,0
2024,0;6,0;MUZAMBINHO-MG                                     ;3144102                       ;MG        ;SUDESTE             ;317276,48;172159,575;0,0
2024,0;6,0;TRÊS LAGOAS-MS                                    ;5008305                       ;MS        ;CENTRO-OESTE        ;89998,52;89992,699;0,0
2024,0;6,0;SANTA RITA-PB                                     ;2513703                       ;PB        ;NORDESTE            ;516000,0;515999,9511300001;0,0
2024,0;6,0;NOSSA SENHORA DOS REMÉDIOS-PI                     ;2206803                       ;PI        ;NORDESTE            ;240193,0;195193,00136;0,0
2024,0;6,0;PEDRO II-PI                                       ;2207900                       ;PI        ;NORDESTE            ;433632,62;403933,415;0,0
2024,0;6,0;AUGUSTO SEVERO-RN                                 ;2401305                       ;RN        ;NORDESTE            ;450952,62;263804,109;0,0
2024,0;6,0;EXTREMOZ-RN                                       ;2403608                       ;RN        ;NORDESTE            ;208586,22;163840,25;0,0
2024,0;6,0;JAÇANÃ-RN                                         ;2405009                       ;RN        ;NORDESTE            ;449973,05;284973,02227;0,0
2024,0;6,0;JANUÁRIO CICCO-RN                                 ;2405306                       ;RN        ;NORDESTE            ;418968,32;418237,1836000001;0,0
2024,0;6,0;OLHO-D'ÁGUA DO BORGES-RN                          ;2408409                       ;RN        ;NORDESTE            ;62989,41;47774,88;0,0
2024,0;6,0;PUREZA-RN                                         ;2410405                       ;RN        ;NORDESTE            ;301253,0;222539,8999999999;0,0
2024,0;6,0;SÃO GONÇALO DO AMARANTE-RN                        ;2412005                       ;RN        ;NORDESTE            ;238811,04;187754,58;0,0
2024,0;6,0;SERRINHA DOS PINTOS-RN                            ;2413557                       ;RN        ;NORDESTE            ;224935,18;105620,58;0,0
2024,0;7,0;ANAMÃ-AM                                          ;1300086                       ;AM        ;NORTE               ;99974,82;99970,77;66,6
2024,0;7,0;ANORI-AM                                          ;1300102                       ;AM        ;NORTE               ;199993,7799999999;199993,7799999999;61,88
2024,0;7,0;BAIANÓPOLIS-BA                                    ;2902500                       ;BA        ;NORDESTE            ;134831,56;17013,9;0,0
2024,0;7,0;BROTAS DE MACAÚBAS-BA                             ;2904506                       ;BA        ;NORDESTE            ;165906,89;6374,88;0,0
2024,0;7,0;MONSENHOR TABOSA-CE                               ;2308609                       ;CE        ;NORDESTE            ;741706,92;739422,1399999995;0,0
2024,0;7,0;BELA VISTA DE GOIÁS-GO                            ;5203302                       ;GO        ;CENTRO-OESTE        ;1499261,4;1499261,4;0,0
2024,0;7,0;MINAÇU-GO                                         ;5213087                       ;GO        ;CENTRO-OESTE        ;299994,79;299929,0509999999;0,0
2024,0;7,0;TRINDADE-GO                                       ;5221403                       ;GO        ;CENTRO-OESTE        ;479855,7500000001;464775,9687899998;0,0
2024,0;7,0;ÁGUA BOA-MG                                       ;3100609                       ;MG        ;SUDESTE             ;240000,0;170828,35;0,0
2024,0;7,0;JAÍBA-MG                                          ;3135050                       ;MG        ;SUDESTE             ;659923,4000000003;644890,51;0,0
2024,0;7,0;PIRAPORA-MG                                       ;3151206                       ;MG        ;SUDESTE             ;388348,17;388348,17;0,0
2024,0;7,0;SANTA BÁRBARA DO LESTE-MG                         ;3157252                       ;MG        ;SUDESTE             ;139998,56;139967,87;0,0
2024,0;7,0;TRÊS PONTAS-MG                                    ;3169406                       ;MG        ;SUDESTE             ;299999,98;0,0;0,0
2024,0;7,0;CHAPADA DOS GUIMARÃES-MT                          ;5103007                       ;MT        ;CENTRO-OESTE        ;209861,6;100276,9691;0,0
2024,0;7,0;ÁGUA BRANCA-PI                                    ;2200202                       ;PI        ;NORDESTE            ;169686,87;147589,7793;0,0
2024,0;7,0;JOSÉ DE FREITAS-PI                                ;2205508                       ;PI        ;NORDESTE            ;104998,04;104996,28643;0,0
2024,0;7,0;LUZILÂNDIA-PI                                     ;2205805                       ;PI        ;NORDESTE            ;332460,2999999999;332460,3000000001;0,0
2024,0;7,0;OEIRAS-PI                                         ;2207009                       ;PI        ;NORDESTE            ;538664,7100000001;538655,3759999997;0,0
2024,0;7,0;SANTA ROSA DO PIAUÍ-PI                            ;2209377                       ;PI        ;NORDESTE            ;266268,31;266268,25622;0,0
2024,0;7,0;CAMPINA DO SIMÃO-PR                               ;4103958                       ;PR        ;SUL                 ;44988,1;44988,1;179,37
2024,0;7,0;ALVORADA D'OESTE-RO                               ;1100346                       ;RO        ;NORTE               ;181060,3;181060,27731;25089,48
2024,0;7,0;HARMONIA-RS                                       ;4309555                       ;RS        ;SUL                 ;689354,0;551066,0;0,0
2024,0;7,0;ITATI-RS                                          ;4310652                       ;RS        ;SUL                 ;14037,6;14037,6;0,0
2024,0;7,0;PALMEIRANTE-TO                                    ;1715705                       ;TO        ;NORTE               ;329358,4899999999;272366,6800000001;0,0
2024,0;8,0;DELMIRO GOUVEIA-AL                                ;2702405                       ;AL        ;NORDESTE            ;252362,8;232012,8;0,0
2024,0;8,0;BORBA-AM                                          ;1300805                       ;AM        ;NORTE               ;1499990,04;358857,9;0,0
2024,0;8,0;ITAMARATI-AM                                      ;1301951                       ;AM        ;NORTE               ;493784,2799999996;493784,2799999996;39760,05
2024,0;8,0;JUTAÍ-AM                                          ;1302306                       ;AM        ;NORTE               ;344876,8799999999;344876,8799999999;0,0
2024,0;8,0;LARANJAL DO JARI-AP                               ;1600279                       ;AP        ;NORTE               ;1005352,6399999999;1005341,343;0,0
2024,0;8,0;MAZAGÃO-AP                                        ;1600402                       ;AP        ;NORTE               ;375000,0;299978,34;0,0
2024,0;8,0;ACAJUTIBA-BA                                      ;2900306                       ;BA        ;NORDESTE            ;98522,17;35962,99;0,0
2024,0;8,0;ANDARAÍ-BA                                        ;2901304                       ;BA        ;NORDESTE            ;464014,3;388618,9600000001;0,0
2024,0;8,0;BAIANÓPOLIS-BA                                    ;2902500                       ;BA        ;NORDESTE            ;194998,3;43979,13;0,0
2024,0;8,0;BOM JESUS DA LAPA-BA                              ;2903904                       ;BA        ;NORDESTE            ;299999,99;61082,5438;0,0
2024,0;8,0;CAMAMU-BA                                         ;2905800                       ;BA        ;NORDESTE            ;119985,25;0,0;0,0
2024,0;8,0;CONCEIÇÃO DO COITÉ-BA                             ;2908408                       ;BA        ;NORDESTE            ;1169844,9000000001;506214,2709000001;0,0
2024,0;8,0;GANDU-BA                                          ;2911204                       ;BA        ;NORDESTE            ;705000,0;704999,2245799998;0,0
2024,0;8,0;IBIASSUCÊ-BA                                      ;2912004                       ;BA        ;NORDESTE            ;59958,62;44960,8972;0,0
2024,0;8,0;IBICUÍ-BA                                         ;2912301                       ;BA        ;NORDESTE            ;191280,0;121540,7;0,0
2024,0;8,0;IBOTIRAMA-BA                                      ;2913200                       ;BA        ;NORDESTE            ;144642,72;36860,752;0,0
2024,0;8,0;ICHU-BA                                           ;2913309                       ;BA        ;NORDESTE            ;113582,3;42112,6;0,0
2024,0;8,0;ITABERABA-BA                                      ;2914703                       ;BA        ;NORDESTE            ;299996,06;299956,11956;0,0
2024,0;8,0;ITACARÉ-BA                                        ;2914901                       ;BA        ;NORDESTE            ;179978,88;149978,88;225,7
2024,0;8,0;ITIÚBA-BA                                         ;2917003                       ;BA        ;NORDESTE            ;165000,0;164892,2417;0,0
2024,0;8,0;ITUBERÁ-BA                                        ;2917300                       ;BA        ;NORDESTE            ;15700,0;15700,0;0,0
2024,0;8,0;JACARACI-BA                                       ;2917409                       ;BA        ;NORDESTE            ;59994,33;0,0;0,0
2024,0;8,0;JUSSARI-BA                                        ;2918555                       ;BA        ;NORDESTE            ;299987,07;299987,0700000001;233,0
2024,0;8,0;JUSSIAPE-BA                                       ;2918605                       ;BA        ;NORDESTE            ;254999,26;239999,24528;9,44
2024,0;8,0;LAJE-BA                                           ;2918803                       ;BA        ;NORDESTE            ;141095,36;113169,36056;0,0
